-0.87,-0.05,0.0,1.0
-0.76,-0.06,0.0,1.0
-0.66,-0.07,0.0,1.0
-0.55,-0.05,0.0,1.0
-0.45,-0.04,0.0,1.0
-0.33,-0.02,0.0,1.0
-0.24,0.04,0.0,1.0
-0.14,0.07,0.0,1.0
-0.03,0.11,0.0,1.0
0.06,0.16,0.0,1.0
0.16,0.23,0.0,1.0
0.26,0.28,0.0,1.0
0.34,0.36,0.0,1.0
0.41,0.45,0.0,1.0
0.52,0.5,0.0,1.0
0.59,0.6,0.0,1.0
0.63,0.71,0.0,1.0
0.7,0.79,0.0,1.0
0.72,0.9,0.0,1.0
0.77,1.02,0.0,1.0
0.83,1.11,0.0,1.0
0.83,1.23,0.0,1.0
0.79,1.35,0.0,1.0
0.71,1.42,0.0,1.0
0.79,1.52,0.0,1.0
0.87,1.6,0.0,1.0
0.89,1.71,0.0,1.0
0.87,1.81,0.0,1.0
0.85,1.92,0.0,1.0
0.81,2.03,0.0,1.0
0.77,2.13,0.0,1.0
0.71,2.21,0.0,1.0
0.65,2.33,0.0,1.0
0.59,2.41,0.0,1.0
0.5,2.47,0.0,1.0
0.41,2.57,0.0,1.0
0.33,2.67,0.0,1.0
0.26,2.75,0.0,1.0
0.19,2.85,0.0,1.0
0.11,2.92,0.0,1.0
0.01,3.01,0.0,1.0
-0.09,3.07,0.0,1.0
-0.18,3.13,0.0,1.0
-0.27,3.18,0.0,1.0
-0.36,3.24,0.0,1.0
-0.45,3.29,0.0,1.0
-0.56,3.36,0.0,1.0
-0.67,3.43,0.0,1.0
-0.77,3.48,0.0,1.0
-0.86,3.53,0.0,1.0
-0.97,3.59,0.0,1.0
-1.07,3.65,0.0,1.0
-1.16,3.7,0.0,1.0
-1.25,3.75,0.0,1.0
-1.36,3.79,0.0,1.0
-1.47,3.83,0.0,1.0
-1.58,3.88,0.0,1.0
-1.68,3.92,0.0,1.0
-1.78,3.95,0.0,1.0
-1.88,3.94,0.0,1.0
-1.99,3.93,0.0,1.0
-2.09,3.91,0.0,1.0
-2.19,3.92,0.0,1.0
-2.29,3.92,0.0,1.0
-2.4,3.89,0.0,1.0
-2.5,3.87,0.0,1.0
-2.6,3.87,0.0,1.0
-2.69,3.82,0.0,1.0
-2.77,3.76,0.0,1.0
-2.87,3.72,0.0,1.0
-2.96,3.65,0.0,1.0
-3.02,3.55,0.0,1.0
-3.07,3.46,0.0,1.0
-3.13,3.34,0.0,1.0
-3.15,3.23,0.0,1.0
-3.21,3.15,0.0,1.0
-3.3,3.09,0.0,1.0
-3.28,2.96,0.0,1.0
-3.28,2.86,0.0,1.0
-3.31,2.76,0.0,1.0
-3.36,2.67,0.0,1.0
-3.3,2.57,0.0,1.0
-3.22,2.5,0.0,1.0
-3.25,2.37,0.0,1.0
-3.33,2.27,0.0,1.0
-3.4,2.18,0.0,1.0
-3.39,2.08,0.0,1.0
-3.4,1.96,0.0,1.0
-3.34,1.87,0.0,1.0
-3.34,1.77,0.0,1.0
-3.33,1.67,0.0,1.0
-3.29,1.56,0.0,1.0
-3.23,1.47,0.0,1.0
-3.17,1.38,0.0,1.0
-3.09,1.29,0.0,1.0
-3.0,1.22,0.0,1.0
-2.92,1.14,0.0,1.0
-2.83,1.08,0.0,1.0
-2.73,1.01,0.0,1.0
-2.65,0.94,0.0,1.0
-2.56,0.89,0.0,1.0
-2.46,0.84,0.0,1.0
-2.35,0.79,0.0,1.0
-2.26,0.73,0.0,1.0
-2.18,0.66,0.0,1.0
-2.09,0.61,0.0,1.0
-1.99,0.56,0.0,1.0
-1.9,0.51,0.0,1.0
-1.8,0.44,0.0,1.0
-1.71,0.38,0.0,1.0
-1.62,0.32,0.0,1.0
-1.52,0.28,0.0,1.0
-1.41,0.24,0.0,1.0
-1.3,0.19,0.0,1.0
-1.2,0.15,0.0,1.0
-1.1,0.11,0.0,1.0
-1.0,0.08,0.0,1.0
-0.9,0.06,0.0,1.0
